LAT,LON,PRECTOTCORR,DATE
33.5,-123.75,0.26,2020-06-03
33.5,-123.125,0.19,2020-06-03
33.5,-122.5,0.04,2020-06-03
33.5,-121.875,0.02,2020-06-03
33.5,-121.25,0.0,2020-06-03
33.5,-120.625,0.0,2020-06-03
33.5,-120.0,0.0,2020-06-03
34.0,-124.375,0.12,2020-06-03
34.0,-123.75,0.15,2020-06-03
34.0,-123.125,0.14,2020-06-03
34.0,-122.5,0.04,2020-06-03
34.0,-121.875,0.0,2020-06-03
34.0,-121.25,0.0,2020-06-03
34.0,-120.625,0.0,2020-06-03
34.0,-120.0,0.0,2020-06-03
34.5,-124.375,0.04,2020-06-03
34.5,-123.75,0.03,2020-06-03
34.5,-123.125,0.06,2020-06-03
34.5,-122.5,0.04,2020-06-03
34.5,-121.875,0.03,2020-06-03
34.5,-121.25,0.01,2020-06-03
34.5,-120.625,0.0,2020-06-03
34.5,-120.0,0.0,2020-06-03
35.0,-124.375,0.0,2020-06-03
35.0,-123.75,0.0,2020-06-03
35.0,-123.125,0.06,2020-06-03
35.0,-122.5,0.09,2020-06-03
35.0,-121.875,0.14,2020-06-03
35.0,-121.25,0.04,2020-06-03
35.0,-120.625,0.01,2020-06-03
35.0,-120.0,0.0,2020-06-03
35.5,-124.375,0.0,2020-06-03
35.5,-123.75,0.0,2020-06-03
35.5,-123.125,0.11,2020-06-03
35.5,-122.5,0.18,2020-06-03
35.5,-121.875,0.3,2020-06-03
35.5,-121.25,0.05,2020-06-03
35.5,-120.625,0.0,2020-06-03
35.5,-120.0,0.0,2020-06-03
36.0,-124.375,0.0,2020-06-03
36.0,-123.75,0.0,2020-06-03
36.0,-123.125,0.13,2020-06-03
36.0,-122.5,0.34,2020-06-03
36.0,-121.875,0.3,2020-06-03
36.0,-121.25,0.0,2020-06-03
36.0,-120.625,0.0,2020-06-03
36.0,-120.0,0.0,2020-06-03
36.5,-124.375,0.0,2020-06-03
36.5,-123.75,0.0,2020-06-03
36.5,-123.125,0.14,2020-06-03
36.5,-122.5,0.28,2020-06-03
36.5,-121.875,0.09,2020-06-03
36.5,-121.25,0.0,2020-06-03
36.5,-120.625,0.0,2020-06-03
36.5,-120.0,0.0,2020-06-03
37.0,-124.375,0.0,2020-06-03
37.0,-123.75,0.03,2020-06-03
37.0,-123.125,0.05,2020-06-03
37.0,-122.5,0.07,2020-06-03
37.0,-121.875,0.02,2020-06-03
37.0,-121.25,0.0,2020-06-03
37.0,-120.625,0.0,2020-06-03
37.0,-120.0,0.0,2020-06-03
37.5,-124.375,0.01,2020-06-03
37.5,-123.75,0.07,2020-06-03
37.5,-123.125,0.06,2020-06-03
37.5,-122.5,0.02,2020-06-03
37.5,-121.875,0.0,2020-06-03
37.5,-121.25,0.0,2020-06-03
37.5,-120.625,0.0,2020-06-03
37.5,-120.0,0.0,2020-06-03
38.0,-124.375,0.0,2020-06-03
38.0,-123.75,0.01,2020-06-03
38.0,-123.125,0.03,2020-06-03
38.0,-122.5,0.01,2020-06-03
38.0,-121.875,0.0,2020-06-03
38.0,-121.25,0.0,2020-06-03
38.0,-120.625,0.0,2020-06-03
38.0,-120.0,0.0,2020-06-03
38.5,-124.375,0.0,2020-06-03
38.5,-123.75,0.0,2020-06-03
38.5,-123.125,0.0,2020-06-03
38.5,-122.5,0.0,2020-06-03
38.5,-121.875,0.0,2020-06-03
38.5,-121.25,0.0,2020-06-03
38.5,-120.625,0.0,2020-06-03
38.5,-120.0,0.0,2020-06-03
39.0,-124.375,0.0,2020-06-03
39.0,-123.75,0.0,2020-06-03
39.0,-123.125,0.0,2020-06-03
39.0,-122.5,0.0,2020-06-03
39.0,-121.875,0.0,2020-06-03
39.0,-121.25,0.0,2020-06-03
39.0,-120.625,0.0,2020-06-03
39.0,-120.0,0.0,2020-06-03
39.5,-124.375,0.0,2020-06-03
39.5,-123.75,0.0,2020-06-03
39.5,-123.125,0.0,2020-06-03
39.5,-122.5,0.0,2020-06-03
39.5,-121.875,0.0,2020-06-03
39.5,-121.25,0.0,2020-06-03
39.5,-120.625,0.0,2020-06-03
39.5,-120.0,0.0,2020-06-03
40.0,-124.375,0.0,2020-06-03
40.0,-123.75,0.0,2020-06-03
40.0,-123.125,0.0,2020-06-03
40.0,-122.5,0.0,2020-06-03
40.0,-121.875,0.0,2020-06-03
40.0,-121.25,0.0,2020-06-03
40.0,-120.625,0.0,2020-06-03
40.0,-120.0,0.0,2020-06-03
40.5,-124.375,0.0,2020-06-03
40.5,-123.75,0.0,2020-06-03
40.5,-123.125,0.0,2020-06-03
40.5,-122.5,0.0,2020-06-03
40.5,-121.875,0.0,2020-06-03
40.5,-121.25,0.0,2020-06-03
40.5,-120.625,0.0,2020-06-03
40.5,-120.0,0.0,2020-06-03
41.0,-124.375,0.0,2020-06-03
41.0,-123.75,0.0,2020-06-03
41.0,-123.125,0.0,2020-06-03
41.0,-122.5,0.0,2020-06-03
41.0,-121.875,0.0,2020-06-03
41.0,-121.25,0.0,2020-06-03
41.0,-120.625,0.0,2020-06-03
41.0,-120.0,0.0,2020-06-03
41.5,-124.375,0.0,2020-06-03
41.5,-123.75,0.0,2020-06-03
41.5,-123.125,0.0,2020-06-03
41.5,-122.5,0.0,2020-06-03
41.5,-121.875,0.0,2020-06-03
41.5,-121.25,0.0,2020-06-03
41.5,-120.625,0.0,2020-06-03
41.5,-120.0,0.0,2020-06-03
42.0,-124.375,0.0,2020-06-03
42.0,-123.75,0.0,2020-06-03
42.0,-123.125,0.0,2020-06-03
42.0,-122.5,0.0,2020-06-03
42.0,-121.875,0.0,2020-06-03
42.0,-121.25,0.0,2020-06-03
42.0,-120.625,0.0,2020-06-03
42.0,-120.0,0.0,2020-06-03
32.5,-119.375,0.21,2020-06-03
32.5,-118.75,0.18,2020-06-03
32.5,-118.125,0.12,2020-06-03
32.5,-117.5,0.08,2020-06-03
32.5,-116.875,0.03,2020-06-03
32.5,-116.25,0.0,2020-06-03
32.5,-115.625,0.01,2020-06-03
32.5,-115.0,0.0,2020-06-03
32.5,-114.375,0.01,2020-06-03
33.0,-119.375,0.06,2020-06-03
33.0,-118.75,0.04,2020-06-03
33.0,-118.125,0.02,2020-06-03
33.0,-117.5,0.01,2020-06-03
33.0,-116.875,0.0,2020-06-03
33.0,-116.25,0.0,2020-06-03
33.0,-115.625,0.0,2020-06-03
33.0,-115.0,0.0,2020-06-03
33.0,-114.375,0.01,2020-06-03
33.5,-119.375,0.0,2020-06-03
33.5,-118.75,0.0,2020-06-03
33.5,-118.125,0.0,2020-06-03
33.5,-117.5,0.0,2020-06-03
33.5,-116.875,0.0,2020-06-03
33.5,-116.25,0.0,2020-06-03
33.5,-115.625,0.0,2020-06-03
33.5,-115.0,0.0,2020-06-03
33.5,-114.375,0.0,2020-06-03
34.0,-119.375,0.0,2020-06-03
34.0,-118.75,0.0,2020-06-03
34.0,-118.125,0.0,2020-06-03
34.0,-117.5,0.0,2020-06-03
34.0,-116.875,0.0,2020-06-03
34.0,-116.25,0.0,2020-06-03
34.0,-115.625,0.0,2020-06-03
34.0,-115.0,0.0,2020-06-03
34.0,-114.375,0.0,2020-06-03
34.5,-119.375,0.0,2020-06-03
34.5,-118.75,0.0,2020-06-03
34.5,-118.125,0.0,2020-06-03
34.5,-117.5,0.0,2020-06-03
34.5,-116.875,0.0,2020-06-03
34.5,-116.25,0.0,2020-06-03
34.5,-115.625,0.0,2020-06-03
34.5,-115.0,0.0,2020-06-03
34.5,-114.375,0.0,2020-06-03
35.0,-119.375,0.0,2020-06-03
35.0,-118.75,0.0,2020-06-03
35.0,-118.125,0.0,2020-06-03
35.0,-117.5,0.0,2020-06-03
35.0,-116.875,0.0,2020-06-03
35.0,-116.25,0.0,2020-06-03
35.0,-115.625,0.0,2020-06-03
35.0,-115.0,0.0,2020-06-03
35.0,-114.375,0.0,2020-06-03
35.5,-119.375,0.0,2020-06-03
35.5,-118.75,0.0,2020-06-03
35.5,-118.125,0.0,2020-06-03
35.5,-117.5,0.0,2020-06-03
35.5,-116.875,0.0,2020-06-03
35.5,-116.25,0.0,2020-06-03
35.5,-115.625,0.0,2020-06-03
35.5,-115.0,0.0,2020-06-03
35.5,-114.375,0.0,2020-06-03
36.0,-119.375,0.0,2020-06-03
36.0,-118.75,0.0,2020-06-03
36.0,-118.125,0.0,2020-06-03
36.0,-117.5,0.0,2020-06-03
36.0,-116.875,0.0,2020-06-03
36.0,-116.25,0.0,2020-06-03
36.0,-115.625,0.0,2020-06-03
36.0,-115.0,0.0,2020-06-03
36.0,-114.375,0.0,2020-06-03
36.5,-119.375,0.0,2020-06-03
36.5,-118.75,0.0,2020-06-03
36.5,-118.125,0.0,2020-06-03
36.5,-117.5,0.0,2020-06-03
36.5,-116.875,0.0,2020-06-03
36.5,-116.25,0.0,2020-06-03
36.5,-115.625,0.0,2020-06-03
36.5,-115.0,0.0,2020-06-03
36.5,-114.375,0.0,2020-06-03
37.0,-119.375,0.0,2020-06-03
37.0,-118.75,0.0,2020-06-03
37.0,-118.125,0.0,2020-06-03
37.0,-117.5,0.0,2020-06-03
37.0,-116.875,0.0,2020-06-03
37.0,-116.25,0.0,2020-06-03
37.0,-115.625,0.0,2020-06-03
37.0,-115.0,0.0,2020-06-03
37.0,-114.375,0.0,2020-06-03
37.5,-119.375,0.0,2020-06-03
37.5,-118.75,0.0,2020-06-03
37.5,-118.125,0.0,2020-06-03
37.5,-117.5,0.0,2020-06-03
37.5,-116.875,0.0,2020-06-03
37.5,-116.25,0.0,2020-06-03
37.5,-115.625,0.0,2020-06-03
37.5,-115.0,0.0,2020-06-03
37.5,-114.375,0.0,2020-06-03
38.0,-119.375,0.0,2020-06-03
38.0,-118.75,0.0,2020-06-03
38.0,-118.125,0.0,2020-06-03
38.0,-117.5,0.0,2020-06-03
38.0,-116.875,0.0,2020-06-03
38.0,-116.25,0.0,2020-06-03
38.0,-115.625,0.0,2020-06-03
38.0,-115.0,0.0,2020-06-03
38.0,-114.375,0.0,2020-06-03
38.5,-119.375,0.0,2020-06-03
38.5,-118.75,0.0,2020-06-03
38.5,-118.125,0.0,2020-06-03
38.5,-117.5,0.0,2020-06-03
38.5,-116.875,0.0,2020-06-03
38.5,-116.25,0.0,2020-06-03
38.5,-115.625,0.0,2020-06-03
38.5,-115.0,0.0,2020-06-03
38.5,-114.375,0.0,2020-06-03
39.0,-119.375,0.0,2020-06-03
39.0,-118.75,0.0,2020-06-03
39.0,-118.125,0.0,2020-06-03
39.0,-117.5,0.0,2020-06-03
39.0,-116.875,0.0,2020-06-03
39.0,-116.25,0.0,2020-06-03
39.0,-115.625,0.0,2020-06-03
39.0,-115.0,0.0,2020-06-03
39.0,-114.375,0.0,2020-06-03
39.5,-119.375,0.0,2020-06-03
39.5,-118.75,0.0,2020-06-03
39.5,-118.125,0.0,2020-06-03
39.5,-117.5,0.0,2020-06-03
39.5,-116.875,0.0,2020-06-03
39.5,-116.25,0.0,2020-06-03
39.5,-115.625,0.0,2020-06-03
39.5,-115.0,0.0,2020-06-03
39.5,-114.375,0.0,2020-06-03
40.0,-119.375,0.0,2020-06-03
40.0,-118.75,0.0,2020-06-03
40.0,-118.125,0.0,2020-06-03
40.0,-117.5,0.0,2020-06-03
40.0,-116.875,0.0,2020-06-03
40.0,-116.25,0.0,2020-06-03
40.0,-115.625,0.0,2020-06-03
40.0,-115.0,0.0,2020-06-03
40.0,-114.375,0.0,2020-06-03
40.5,-119.375,0.0,2020-06-03
40.5,-118.75,0.0,2020-06-03
40.5,-118.125,0.0,2020-06-03
40.5,-117.5,0.0,2020-06-03
40.5,-116.875,0.0,2020-06-03
40.5,-116.25,0.0,2020-06-03
40.5,-115.625,0.0,2020-06-03
40.5,-115.0,0.0,2020-06-03
40.5,-114.375,0.0,2020-06-03
41.0,-119.375,0.0,2020-06-03
41.0,-118.75,0.0,2020-06-03
41.0,-118.125,0.0,2020-06-03
41.0,-117.5,0.0,2020-06-03
41.0,-116.875,0.0,2020-06-03
41.0,-116.25,0.0,2020-06-03
41.0,-115.625,0.0,2020-06-03
41.0,-115.0,0.0,2020-06-03
41.0,-114.375,0.0,2020-06-03
41.5,-119.375,0.0,2020-06-03
41.5,-118.75,0.0,2020-06-03
41.5,-118.125,0.0,2020-06-03
41.5,-117.5,0.0,2020-06-03
41.5,-116.875,0.0,2020-06-03
41.5,-116.25,0.0,2020-06-03
41.5,-115.625,0.0,2020-06-03
41.5,-115.0,0.0,2020-06-03
41.5,-114.375,0.0,2020-06-03
42.0,-119.375,0.0,2020-06-03
42.0,-118.75,0.0,2020-06-03
42.0,-118.125,0.0,2020-06-03
42.0,-117.5,0.0,2020-06-03
42.0,-116.875,0.0,2020-06-03
42.0,-116.25,0.0,2020-06-03
42.0,-115.625,0.0,2020-06-03
42.0,-115.0,0.0,2020-06-03
42.0,-114.375,0.0,2020-06-03
32.5,-124.375,0.0,2020-06-04
32.5,-123.75,0.0,2020-06-04
32.5,-123.125,0.09,2020-06-04
32.5,-122.5,0.28,2020-06-04
32.5,-121.875,0.82,2020-06-04
32.5,-121.25,0.47,2020-06-04
32.5,-120.625,0.7,2020-06-04
32.5,-120.0,1.17,2020-06-04
33.0,-124.375,0.0,2020-06-04
33.0,-123.75,0.0,2020-06-04
33.0,-123.125,0.03,2020-06-04
33.0,-122.5,0.06,2020-06-04
33.0,-121.875,0.11,2020-06-04
33.0,-121.25,0.13,2020-06-04
33.0,-120.625,0.11,2020-06-04
33.0,-120.0,0.07,2020-06-04
33.5,-124.375,0.0,2020-06-04
33.5,-123.75,0.0,2020-06-04
33.5,-123.125,0.01,2020-06-04
33.5,-122.5,0.01,2020-06-04
33.5,-121.875,0.0,2020-06-04
33.5,-121.25,0.0,2020-06-04
33.5,-120.625,0.01,2020-06-04
33.5,-120.0,0.0,2020-06-04
34.0,-124.375,0.0,2020-06-04
34.0,-123.75,0.0,2020-06-04
34.0,-123.125,0.0,2020-06-04
34.0,-122.5,0.0,2020-06-04
34.0,-121.875,0.0,2020-06-04
34.0,-121.25,0.0,2020-06-04
34.0,-120.625,0.01,2020-06-04
34.0,-120.0,0.02,2020-06-04
34.5,-124.375,0.0,2020-06-04
34.5,-123.75,0.0,2020-06-04
34.5,-123.125,0.0,2020-06-04
34.5,-122.5,0.0,2020-06-04
34.5,-121.875,0.0,2020-06-04
34.5,-121.25,0.0,2020-06-04
34.5,-120.625,0.01,2020-06-04
34.5,-120.0,0.01,2020-06-04
35.0,-124.375,0.0,2020-06-04
35.0,-123.75,0.0,2020-06-04
35.0,-123.125,0.0,2020-06-04
35.0,-122.5,0.0,2020-06-04
35.0,-121.875,0.0,2020-06-04
35.0,-121.25,0.02,2020-06-04
35.0,-120.625,0.02,2020-06-04
35.0,-120.0,0.0,2020-06-04
35.5,-124.375,0.0,2020-06-04
35.5,-123.75,0.0,2020-06-04
35.5,-123.125,0.0,2020-06-04
35.5,-122.5,0.0,2020-06-04
35.5,-121.875,0.0,2020-06-04
35.5,-121.25,0.0,2020-06-04
35.5,-120.625,0.0,2020-06-04
35.5,-120.0,0.0,2020-06-04
36.0,-124.375,0.0,2020-06-04
36.0,-123.75,0.0,2020-06-04
36.0,-123.125,0.0,2020-06-04
36.0,-122.5,0.0,2020-06-04
36.0,-121.875,0.0,2020-06-04
36.0,-121.25,0.0,2020-06-04
36.0,-120.625,0.0,2020-06-04
36.0,-120.0,0.0,2020-06-04
36.5,-124.375,0.0,2020-06-04
36.5,-123.75,0.0,2020-06-04
36.5,-123.125,0.02,2020-06-04
36.5,-122.5,0.0,2020-06-04
36.5,-121.875,0.06,2020-06-04
36.5,-121.25,0.0,2020-06-04
36.5,-120.625,0.0,2020-06-04
36.5,-120.0,0.0,2020-06-04
37.0,-124.375,0.0,2020-06-04
37.0,-123.75,0.01,2020-06-04
37.0,-123.125,0.12,2020-06-04
37.0,-122.5,0.26,2020-06-04
37.0,-121.875,0.07,2020-06-04
37.0,-121.25,0.0,2020-06-04
37.0,-120.625,0.0,2020-06-04
37.0,-120.0,0.0,2020-06-04
37.5,-124.375,0.0,2020-06-04
37.5,-123.75,0.02,2020-06-04
37.5,-123.125,0.11,2020-06-04
37.5,-122.5,0.07,2020-06-04
37.5,-121.875,0.02,2020-06-04
37.5,-121.25,0.0,2020-06-04
37.5,-120.625,0.0,2020-06-04
37.5,-120.0,0.0,2020-06-04
38.0,-124.375,0.0,2020-06-04
38.0,-123.75,0.0,2020-06-04
38.0,-123.125,0.03,2020-06-04
38.0,-122.5,0.04,2020-06-04
38.0,-121.875,0.0,2020-06-04
38.0,-121.25,0.0,2020-06-04
38.0,-120.625,0.0,2020-06-04
38.0,-120.0,0.0,2020-06-04
38.5,-124.375,0.0,2020-06-04
38.5,-123.75,0.0,2020-06-04
38.5,-123.125,0.0,2020-06-04
38.5,-122.5,0.0,2020-06-04
38.5,-121.875,0.0,2020-06-04
38.5,-121.25,0.0,2020-06-04
38.5,-120.625,0.0,2020-06-04
38.5,-120.0,0.0,2020-06-04
39.0,-124.375,0.0,2020-06-04
39.0,-123.75,0.0,2020-06-04
39.0,-123.125,0.0,2020-06-04
39.0,-122.5,0.0,2020-06-04
39.0,-121.875,0.0,2020-06-04
39.0,-121.25,0.0,2020-06-04
39.0,-120.625,0.0,2020-06-04
39.0,-120.0,0.0,2020-06-04
39.5,-124.375,0.0,2020-06-04
39.5,-123.75,0.0,2020-06-04
39.5,-123.125,0.0,2020-06-04
39.5,-122.5,0.0,2020-06-04
39.5,-121.875,0.0,2020-06-04
39.5,-121.25,0.0,2020-06-04
39.5,-120.625,0.0,2020-06-04
39.5,-120.0,0.0,2020-06-04
40.0,-124.375,0.0,2020-06-04
40.0,-123.75,0.0,2020-06-04
40.0,-123.125,0.0,2020-06-04
40.0,-122.5,0.0,2020-06-04
40.0,-121.875,0.0,2020-06-04
40.0,-121.25,0.0,2020-06-04
40.0,-120.625,0.0,2020-06-04
40.0,-120.0,0.0,2020-06-04
40.5,-124.375,0.0,2020-06-04
40.5,-123.75,0.0,2020-06-04
40.5,-123.125,0.0,2020-06-04
40.5,-122.5,0.0,2020-06-04
40.5,-121.875,0.0,2020-06-04
40.5,-121.25,0.0,2020-06-04
40.5,-120.625,0.0,2020-06-04
40.5,-120.0,0.0,2020-06-04
41.0,-124.375,0.0,2020-06-04
41.0,-123.75,0.0,2020-06-04
41.0,-123.125,0.0,2020-06-04
41.0,-122.5,0.0,2020-06-04
41.0,-121.875,0.0,2020-06-04
41.0,-121.25,0.0,2020-06-04
41.0,-120.625,0.0,2020-06-04
41.0,-120.0,0.0,2020-06-04
41.5,-124.375,0.0,2020-06-04
41.5,-123.75,0.0,2020-06-04
41.5,-123.125,0.0,2020-06-04
41.5,-122.5,0.0,2020-06-04
41.5,-121.875,0.0,2020-06-04
41.5,-121.25,0.0,2020-06-04
41.5,-120.625,0.0,2020-06-04
41.5,-120.0,0.0,2020-06-04
42.0,-124.375,0.0,2020-06-04
42.0,-123.75,0.0,2020-06-04
42.0,-123.125,0.0,2020-06-04
42.0,-122.5,0.0,2020-06-04
42.0,-121.875,0.0,2020-06-04
42.0,-121.25,0.0,2020-06-04
42.0,-120.625,0.0,2020-06-04
42.0,-120.0,0.0,2020-06-04
32.5,-119.375,2.13,2020-06-04
32.5,-118.75,2.95,2020-06-04
32.5,-118.125,4.36,2020-06-04
32.5,-117.5,3.13,2020-06-04
32.5,-116.875,0.43,2020-06-04
32.5,-116.25,0.0,2020-06-04
32.5,-115.625,0.0,2020-06-04
32.5,-115.0,0.0,2020-06-04
32.5,-114.375,0.0,2020-06-04
33.0,-119.375,0.44,2020-06-04
33.0,-118.75,0.86,2020-06-04
33.0,-118.125,1.08,2020-06-04
33.0,-117.5,0.32,2020-06-04
33.0,-116.875,0.04,2020-06-04
33.0,-116.25,0.0,2020-06-04
33.0,-115.625,0.0,2020-06-04
33.0,-115.0,0.0,2020-06-04
33.0,-114.375,0.0,2020-06-04
33.5,-119.375,0.0,2020-06-04
33.5,-118.75,0.0,2020-06-04
33.5,-118.125,0.0,2020-06-04
33.5,-117.5,0.0,2020-06-04
33.5,-116.875,0.0,2020-06-04
33.5,-116.25,0.0,2020-06-04
33.5,-115.625,0.0,2020-06-04
33.5,-115.0,0.0,2020-06-04
33.5,-114.375,0.0,2020-06-04
34.0,-119.375,0.0,2020-06-04
34.0,-118.75,0.0,2020-06-04
34.0,-118.125,0.0,2020-06-04
34.0,-117.5,0.0,2020-06-04
34.0,-116.875,0.0,2020-06-04
34.0,-116.25,0.0,2020-06-04
34.0,-115.625,0.0,2020-06-04
34.0,-115.0,0.0,2020-06-04
34.0,-114.375,0.0,2020-06-04
34.5,-119.375,0.0,2020-06-04
34.5,-118.75,0.0,2020-06-04
34.5,-118.125,0.0,2020-06-04
34.5,-117.5,0.0,2020-06-04
34.5,-116.875,0.0,2020-06-04
34.5,-116.25,0.0,2020-06-04
34.5,-115.625,0.0,2020-06-04
34.5,-115.0,0.0,2020-06-04
34.5,-114.375,0.0,2020-06-04
35.0,-119.375,0.0,2020-06-04
35.0,-118.75,0.0,2020-06-04
35.0,-118.125,0.0,2020-06-04
35.0,-117.5,0.0,2020-06-04
35.0,-116.875,0.0,2020-06-04
35.0,-116.25,0.0,2020-06-04
35.0,-115.625,0.0,2020-06-04
35.0,-115.0,0.0,2020-06-04
35.0,-114.375,0.0,2020-06-04
35.5,-119.375,0.0,2020-06-04
35.5,-118.75,0.0,2020-06-04
35.5,-118.125,0.0,2020-06-04
35.5,-117.5,0.0,2020-06-04
35.5,-116.875,0.0,2020-06-04
35.5,-116.25,0.0,2020-06-04
35.5,-115.625,0.0,2020-06-04
35.5,-115.0,0.0,2020-06-04
35.5,-114.375,0.0,2020-06-04
36.0,-119.375,0.0,2020-06-04
36.0,-118.75,0.0,2020-06-04
36.0,-118.125,0.0,2020-06-04
36.0,-117.5,0.0,2020-06-04
36.0,-116.875,0.0,2020-06-04
36.0,-116.25,0.0,2020-06-04
36.0,-115.625,0.0,2020-06-04
36.0,-115.0,0.0,2020-06-04
36.0,-114.375,0.0,2020-06-04
36.5,-119.375,0.0,2020-06-04
36.5,-118.75,0.0,2020-06-04
36.5,-118.125,0.0,2020-06-04
36.5,-117.5,0.0,2020-06-04
36.5,-116.875,0.0,2020-06-04
36.5,-116.25,0.0,2020-06-04
36.5,-115.625,0.0,2020-06-04
36.5,-115.0,0.0,2020-06-04
36.5,-114.375,0.0,2020-06-04
37.0,-119.375,0.0,2020-06-04
37.0,-118.75,0.0,2020-06-04
37.0,-118.125,0.0,2020-06-04
37.0,-117.5,0.0,2020-06-04
37.0,-116.875,0.0,2020-06-04
37.0,-116.25,0.0,2020-06-04
37.0,-115.625,0.0,2020-06-04
37.0,-115.0,0.0,2020-06-04
37.0,-114.375,0.0,2020-06-04
37.5,-119.375,0.0,2020-06-04
37.5,-118.75,0.0,2020-06-04
37.5,-118.125,0.0,2020-06-04
37.5,-117.5,0.0,2020-06-04
37.5,-116.875,0.0,2020-06-04
37.5,-116.25,0.0,2020-06-04
37.5,-115.625,0.0,2020-06-04
37.5,-115.0,0.0,2020-06-04
37.5,-114.375,0.0,2020-06-04
38.0,-119.375,0.0,2020-06-04
38.0,-118.75,0.0,2020-06-04
38.0,-118.125,0.0,2020-06-04
38.0,-117.5,0.0,2020-06-04
38.0,-116.875,0.0,2020-06-04
38.0,-116.25,0.0,2020-06-04
38.0,-115.625,0.0,2020-06-04
38.0,-115.0,0.0,2020-06-04
38.0,-114.375,0.0,2020-06-04
38.5,-119.375,0.0,2020-06-04
38.5,-118.75,0.0,2020-06-04
38.5,-118.125,0.0,2020-06-04
38.5,-117.5,0.0,2020-06-04
38.5,-116.875,0.0,2020-06-04
38.5,-116.25,0.0,2020-06-04
38.5,-115.625,0.0,2020-06-04
38.5,-115.0,0.0,2020-06-04
38.5,-114.375,0.0,2020-06-04
39.0,-119.375,0.0,2020-06-04
39.0,-118.75,0.0,2020-06-04
39.0,-118.125,0.0,2020-06-04
39.0,-117.5,0.0,2020-06-04
39.0,-116.875,0.0,2020-06-04
39.0,-116.25,0.0,2020-06-04
39.0,-115.625,0.0,2020-06-04
39.0,-115.0,0.02,2020-06-04
39.0,-114.375,0.01,2020-06-04
39.5,-119.375,0.0,2020-06-04
39.5,-118.75,0.0,2020-06-04
39.5,-118.125,0.0,2020-06-04
39.5,-117.5,0.0,2020-06-04
39.5,-116.875,0.0,2020-06-04
39.5,-116.25,0.0,2020-06-04
39.5,-115.625,0.04,2020-06-04
39.5,-115.0,0.04,2020-06-04
39.5,-114.375,0.02,2020-06-04
40.0,-119.375,0.0,2020-06-04
40.0,-118.75,0.0,2020-06-04
40.0,-118.125,0.0,2020-06-04
40.0,-117.5,0.0,2020-06-04
40.0,-116.875,0.0,2020-06-04
40.0,-116.25,0.0,2020-06-04
40.0,-115.625,0.01,2020-06-04
40.0,-115.0,0.0,2020-06-04
40.0,-114.375,0.0,2020-06-04
40.5,-119.375,0.0,2020-06-04
40.5,-118.75,0.0,2020-06-04
40.5,-118.125,0.0,2020-06-04
40.5,-117.5,0.0,2020-06-04
40.5,-116.875,0.0,2020-06-04
40.5,-116.25,0.0,2020-06-04
40.5,-115.625,0.0,2020-06-04
40.5,-115.0,0.0,2020-06-04
40.5,-114.375,0.0,2020-06-04
41.0,-119.375,0.0,2020-06-04
41.0,-118.75,0.0,2020-06-04
41.0,-118.125,0.0,2020-06-04
41.0,-117.5,0.0,2020-06-04
41.0,-116.875,0.0,2020-06-04
41.0,-116.25,0.0,2020-06-04
41.0,-115.625,0.0,2020-06-04
41.0,-115.0,0.0,2020-06-04
41.0,-114.375,0.0,2020-06-04
41.5,-119.375,0.0,2020-06-04
41.5,-118.75,0.0,2020-06-04
41.5,-118.125,0.0,2020-06-04
41.5,-117.5,0.0,2020-06-04
41.5,-116.875,0.0,2020-06-04
41.5,-116.25,0.0,2020-06-04
41.5,-115.625,0.0,2020-06-04
41.5,-115.0,0.0,2020-06-04
41.5,-114.375,0.0,2020-06-04
42.0,-119.375,0.0,2020-06-04
42.0,-118.75,0.0,2020-06-04
42.0,-118.125,0.0,2020-06-04
42.0,-117.5,0.0,2020-06-04
42.0,-116.875,0.0,2020-06-04
42.0,-116.25,0.0,2020-06-04
42.0,-115.625,0.0,2020-06-04
42.0,-115.0,0.0,2020-06-04
42.0,-114.375,0.0,2020-06-04
32.5,-124.375,0.0,2020-06-05
32.5,-123.75,0.0,2020-06-05
32.5,-123.125,0.16,2020-06-05
32.5,-122.5,0.41,2020-06-05
32.5,-121.875,0.44,2020-06-05
32.5,-121.25,0.58,2020-06-05
32.5,-120.625,0.48,2020-06-05
32.5,-120.0,0.31,2020-06-05
33.0,-124.375,0.0,2020-06-05
33.0,-123.75,0.0,2020-06-05
33.0,-123.125,0.18,2020-06-05
33.0,-122.5,0.53,2020-06-05
33.0,-121.875,0.77,2020-06-05
33.0,-121.25,1.02,2020-06-05
33.0,-120.625,1.02,2020-06-05
33.0,-120.0,0.74,2020-06-05
33.5,-124.375,0.0,2020-06-05
33.5,-123.75,0.0,2020-06-05
33.5,-123.125,0.11,2020-06-05
33.5,-122.5,0.78,2020-06-05
33.5,-121.875,0.86,2020-06-05
33.5,-121.25,1.12,2020-06-05
33.5,-120.625,1.12,2020-06-05
33.5,-120.0,0.58,2020-06-05
34.0,-124.375,0.0,2020-06-05
34.0,-123.75,0.0,2020-06-05
34.0,-123.125,0.04,2020-06-05
34.0,-122.5,0.49,2020-06-05
34.0,-121.875,0.66,2020-06-05
34.0,-121.25,0.86,2020-06-05
34.0,-120.625,0.87,2020-06-05
34.0,-120.0,0.49,2020-06-05
34.5,-124.375,0.0,2020-06-05
34.5,-123.75,0.0,2020-06-05
34.5,-123.125,0.01,2020-06-05
