LAT,LON,PRECTOTCORR,PS,RH2M,T2M,WS10M,DATE
36.5,-123.125,0.01,101.29,95.55,14.84,3.48,2023-07-03
36.5,-122.5,0.0,101.3,97.37,14.31,2.54,2023-07-03
36.5,-121.875,0.0,99.88,82.84,15.94,2.22,2023-07-03
36.5,-121.25,0.0,95.72,31.99,25.87,3.12,2023-07-03
36.5,-120.625,0.0,96.18,16.33,31.73,2.84,2023-07-03
36.5,-120.0,0.0,99.26,17.5,33.89,2.74,2023-07-03
37.0,-124.375,0.01,101.28,95.64,13.94,3.4,2023-07-03
37.0,-123.75,0.01,101.28,96.03,13.96,3.17,2023-07-03
37.0,-123.125,0.01,101.27,95.93,14.35,3.18,2023-07-03
37.0,-122.5,0.01,100.71,93.47,14.58,2.54,2023-07-03
37.0,-121.875,0.0,98.78,64.18,19.17,2.27,2023-07-03
37.0,-121.25,0.0,97.29,33.9,26.3,4.46,2023-07-03
37.0,-120.625,0.0,99.01,22.31,31.18,4.71,2023-07-03
37.0,-120.0,0.0,98.65,18.31,33.2,3.11,2023-07-03
37.5,-124.375,0.01,101.26,96.84,13.27,3.45,2023-07-03
37.5,-123.75,0.01,101.25,96.96,13.18,2.97,2023-07-03
37.5,-123.125,0.01,101.21,95.89,13.53,3.07,2023-07-03
37.5,-122.5,0.0,100.45,85.98,15.63,3.36,2023-07-03
37.5,-121.875,0.0,98.45,54.49,21.51,4.56,2023-07-03
37.5,-121.25,0.0,98.11,27.39,28.28,4.43,2023-07-03
37.5,-120.625,0.0,99.01,20.4,31.67,3.93,2023-07-03
37.5,-120.0,0.0,92.33,24.13,29.67,2.47,2023-07-03
38.0,-124.375,0.0,101.24,97.08,13.08,3.47,2023-07-03
38.0,-123.75,0.0,101.23,97.35,12.78,2.66,2023-07-03
38.0,-123.125,0.0,100.92,91.15,13.58,2.74,2023-07-03
38.0,-122.5,0.0,100.16,72.66,17.35,3.69,2023-07-03
38.0,-121.875,0.0,99.86,59.07,21.14,6.3,2023-07-03
38.0,-121.25,0.0,99.88,34.7,27.07,4.55,2023-07-03
38.0,-120.625,0.0,95.71,23.75,29.31,2.92,2023-07-03
38.0,-120.0,0.0,84.88,27.85,25.1,2.37,2023-07-03
38.5,-124.375,0.0,101.22,96.86,13.02,3.45,2023-07-03
38.5,-123.75,0.0,100.79,90.43,13.77,2.25,2023-07-03
38.5,-123.125,0.0,99.17,65.65,17.53,2.11,2023-07-03
38.5,-122.5,0.0,98.01,42.56,23.25,3.99,2023-07-03
38.5,-121.875,0.0,100.12,44.79,25.09,5.81,2023-07-03
38.5,-121.25,0.0,99.52,37.77,27.17,4.06,2023-07-03
38.5,-120.625,0.0,91.34,27.74,27.34,2.18,2023-07-03
38.5,-120.0,0.0,80.76,33.1,22.15,1.99,2023-07-03
39.0,-124.375,0.0,101.2,95.77,12.91,3.79,2023-07-03
39.0,-123.75,0.0,99.5,64.22,17.33,1.68,2023-07-03
39.0,-123.125,0.0,95.53,30.5,25.39,2.07,2023-07-03
39.0,-122.5,0.0,96.26,19.73,29.76,3.5,2023-07-03
39.0,-121.875,0.0,100.14,28.02,30.42,3.7,2023-07-03
39.0,-121.25,0.0,97.53,28.67,29.39,3.6,2023-07-03
39.0,-120.625,0.0,87.59,26.17,26.44,1.88,2023-07-03
39.0,-120.0,0.0,81.12,34.21,22.54,2.48,2023-07-03
39.5,-124.375,0.0,101.08,91.59,13.15,4.42,2023-07-03
39.5,-123.75,0.0,98.35,49.83,19.81,1.16,2023-07-03
39.5,-123.125,0.0,91.72,24.97,26.47,1.6,2023-07-03
39.5,-122.5,0.0,96.24,13.53,32.67,3.8,2023-07-03
39.5,-121.875,0.0,99.53,21.34,32.48,3.14,2023-07-03
39.5,-121.25,0.0,93.0,28.98,28.04,2.65,2023-07-03
39.5,-120.625,0.0,84.38,28.11,24.7,2.01,2023-07-03
39.5,-120.0,0.0,82.45,33.17,23.22,2.7,2023-07-03
40.0,-124.375,0.0,100.47,80.58,14.26,4.09,2023-07-03
40.0,-123.75,0.0,95.89,35.76,23.35,1.33,2023-07-03
40.0,-123.125,0.0,89.67,25.98,25.63,1.66,2023-07-03
40.0,-122.5,0.0,96.19,15.47,33.12,3.53,2023-07-03
40.0,-121.875,0.0,95.63,20.26,32.1,2.92,2023-07-03
40.0,-121.25,0.0,86.56,30.04,25.23,2.01,2023-07-03
40.0,-120.625,0.0,83.94,31.75,23.66,2.26,2023-07-03
40.0,-120.0,0.0,84.53,32.2,24.35,2.77,2023-07-03
40.5,-124.375,0.0,99.66,78.24,14.7,4.37,2023-07-03
40.5,-123.75,0.0,93.68,30.59,26.04,1.52,2023-07-03
40.5,-123.125,0.0,89.89,27.53,26.03,1.72,2023-07-03
40.5,-122.5,0.0,95.62,25.39,31.2,2.25,2023-07-03
40.5,-121.875,0.0,91.61,27.06,29.08,2.69,2023-07-03
40.5,-121.25,0.0,83.15,32.22,22.62,2.32,2023-07-03
40.5,-120.625,0.0,83.93,33.53,23.58,2.83,2023-07-03
40.5,-120.0,0.0,85.53,32.58,25.24,3.42,2023-07-03
41.0,-124.375,0.0,100.44,81.65,14.28,4.74,2023-07-03
41.0,-123.75,0.0,94.0,34.08,25.16,1.7,2023-07-03
41.0,-123.125,0.0,87.85,27.9,25.35,1.65,2023-07-03
41.0,-122.5,0.0,89.42,32.61,26.36,1.93,2023-07-03
41.0,-121.875,0.0,89.52,34.18,26.66,2.23,2023-07-03
41.0,-121.25,0.0,86.09,32.97,25.09,2.62,2023-07-03
41.0,-120.625,0.0,83.11,34.69,22.98,3.21,2023-07-03
41.0,-120.0,0.0,82.76,33.62,23.21,3.89,2023-07-03
41.5,-124.375,0.0,100.24,75.11,15.26,5.4,2023-07-03
41.5,-123.75,0.0,93.38,37.56,24.52,1.83,2023-07-03
41.5,-123.125,0.0,88.07,33.85,24.38,1.78,2023-07-03
41.5,-122.5,0.0,86.78,34.7,24.17,2.05,2023-07-03
41.5,-121.875,0.0,85.09,41.91,22.64,2.09,2023-07-03
41.5,-121.25,0.0,85.56,43.03,23.39,2.73,2023-07-03
41.5,-120.625,0.0,84.34,35.39,23.84,3.13,2023-07-03
41.5,-120.0,0.0,82.82,35.2,23.08,3.49,2023-07-03
42.0,-124.375,0.0,99.42,69.62,16.11,5.42,2023-07-03
42.0,-123.75,0.0,93.1,44.32,24.16,2.09,2023-07-03
42.0,-123.125,0.0,89.1,45.84,22.62,1.62,2023-07-03
42.0,-122.5,0.0,87.92,39.46,23.39,1.94,2023-07-03
42.0,-121.875,0.0,86.02,43.67,22.66,2.51,2023-07-03
42.0,-121.25,0.0,85.82,38.27,23.75,3.13,2023-07-03
42.0,-120.625,0.0,83.91,38.69,22.64,3.1,2023-07-03
42.0,-120.0,0.0,83.2,36.26,22.89,3.21,2023-07-03
32.5,-124.375,0.01,101.62,89.32,16.13,5.96,2023-07-04
32.5,-123.75,0.01,101.59,90.36,16.08,6.1,2023-07-04
32.5,-123.125,0.0,101.57,91.43,15.99,6.25,2023-07-04
32.5,-122.5,0.0,101.54,92.41,15.93,6.43,2023-07-04
32.5,-121.875,0.0,101.52,93.17,15.92,6.79,2023-07-04
32.5,-121.25,0.0,101.48,93.54,15.99,7.11,2023-07-04
32.5,-120.625,0.0,101.44,93.98,15.99,7.37,2023-07-04
32.5,-120.0,0.0,101.4,95.19,15.68,7.54,2023-07-04
33.0,-124.375,0.01,101.59,89.22,15.96,6.25,2023-07-04
33.0,-123.75,0.01,101.56,90.44,15.91,6.34,2023-07-04
33.0,-123.125,0.01,101.54,91.37,15.9,6.49,2023-07-04
33.0,-122.5,0.0,101.51,92.34,15.87,6.61,2023-07-04
33.0,-121.875,0.0,101.49,93.28,15.79,6.81,2023-07-04
33.0,-121.25,0.0,101.45,93.99,15.78,7.04,2023-07-04
33.0,-120.625,0.0,101.41,94.87,15.63,7.29,2023-07-04
33.0,-120.0,0.0,101.38,96.18,15.27,7.47,2023-07-04
33.5,-124.375,0.01,101.56,89.25,15.75,6.45,2023-07-04
33.5,-123.75,0.01,101.53,90.56,15.71,6.45,2023-07-04
33.5,-123.125,0.01,101.51,91.49,15.75,6.5,2023-07-04
33.5,-122.5,0.0,101.49,92.46,15.72,6.53,2023-07-04
33.5,-121.875,0.0,101.46,93.59,15.58,6.59,2023-07-04
33.5,-121.25,0.0,101.43,94.75,15.39,6.7,2023-07-04
33.5,-120.625,0.0,101.37,95.81,15.03,7.03,2023-07-04
33.5,-120.0,0.0,101.31,95.23,14.92,7.63,2023-07-04
34.0,-124.375,0.01,101.53,89.67,15.5,6.55,2023-07-04
34.0,-123.75,0.02,101.5,90.93,15.45,6.36,2023-07-04
34.0,-123.125,0.01,101.47,91.97,15.4,6.24,2023-07-04
34.0,-122.5,0.0,101.45,93.01,15.34,6.2,2023-07-04
34.0,-121.875,0.0,101.42,94.02,15.22,6.18,2023-07-04
34.0,-121.25,0.0,101.4,96.07,14.69,5.78,2023-07-04
34.0,-120.625,0.0,101.25,96.38,14.14,5.97,2023-07-04
34.0,-120.0,0.0,100.76,85.1,15.76,5.99,2023-07-04
34.5,-124.375,0.01,101.5,90.22,15.25,6.46,2023-07-04
34.5,-123.75,0.02,101.46,91.14,15.18,6.08,2023-07-04
34.5,-123.125,0.02,101.44,91.86,15.06,5.79,2023-07-04
34.5,-122.5,0.0,101.43,92.64,15.01,5.65,2023-07-04
34.5,-121.875,0.01,101.4,94.25,14.89,5.43,2023-07-04
34.5,-121.25,0.0,101.37,96.91,14.24,4.77,2023-07-04
34.5,-120.625,0.0,100.52,88.44,14.67,4.19,2023-07-04
34.5,-120.0,0.0,97.65,56.71,18.62,3.62,2023-07-04
35.0,-124.375,0.02,101.47,89.97,15.07,6.35,2023-07-04
35.0,-123.75,0.03,101.43,90.3,15.02,5.79,2023-07-04
35.0,-123.125,0.03,101.41,91.01,14.88,5.27,2023-07-04
35.0,-122.5,0.01,101.39,91.74,14.81,4.88,2023-07-04
35.0,-121.875,0.01,101.36,95.63,14.3,4.37,2023-07-04
35.0,-121.25,0.0,101.25,96.76,13.77,3.66,2023-07-04
35.0,-120.625,0.0,99.09,74.29,16.31,2.61,2023-07-04
35.0,-120.0,0.0,94.17,37.11,22.07,2.7,2023-07-04
35.5,-124.375,0.03,101.44,89.94,14.81,6.07,2023-07-04
35.5,-123.75,0.04,101.41,90.32,14.79,5.29,2023-07-04
35.5,-123.125,0.03,101.38,90.31,14.78,4.6,2023-07-04
35.5,-122.5,0.01,101.37,91.66,14.63,4.09,2023-07-04
35.5,-121.875,0.01,101.29,95.65,13.88,3.47,2023-07-04
35.5,-121.25,0.0,100.32,89.81,13.49,2.89,2023-07-04
35.5,-120.625,0.0,97.44,63.95,18.03,3.75,2023-07-04
35.5,-120.0,0.0,96.63,39.4,23.91,4.63,2023-07-04
36.0,-124.375,0.05,101.41,89.88,14.57,5.76,2023-07-04
36.0,-123.75,0.06,101.38,90.1,14.51,4.76,2023-07-04
36.0,-123.125,0.05,101.37,89.89,14.57,3.89,2023-07-04
36.0,-122.5,0.02,101.36,91.62,14.33,3.11,2023-07-04
36.0,-121.875,0.01,100.21,89.8,14.07,2.49,2023-07-04
36.0,-121.25,0.0,96.83,53.35,19.45,2.75,2023-07-04
36.0,-120.625,0.0,96.32,32.55,24.83,3.43,2023-07-04
36.0,-120.0,0.0,98.43,29.08,27.88,4.06,2023-07-04
36.5,-124.375,0.06,101.39,90.08,14.3,5.5,2023-07-04
36.5,-123.75,0.07,101.36,89.99,14.12,4.22,2023-07-04
36.5,-123.125,0.05,101.35,90.01,14.06,3.31,2023-07-04
36.5,-122.5,0.02,101.33,91.69,13.82,2.6,2023-07-04
36.5,-121.875,0.01,99.9,84.76,14.69,2.17,2023-07-04
36.5,-121.25,0.0,95.7,40.81,22.66,2.98,2023-07-04
36.5,-120.625,0.0,96.17,21.31,28.27,2.64,2023-07-04
36.5,-120.0,0.0,99.3,21.28,30.24,2.85,2023-07-04
37.0,-124.375,0.07,101.37,91.41,13.92,5.26,2023-07-04
37.0,-123.75,0.07,101.35,91.18,13.6,3.73,2023-07-04
37.0,-123.125,0.06,101.34,90.92,13.55,3.08,2023-07-04
37.0,-122.5,0.03,100.76,89.88,13.6,2.64,2023-07-04
37.0,-121.875,0.01,98.79,71.11,16.47,2.19,2023-07-04
37.0,-121.25,0.0,97.3,44.44,22.96,4.18,2023-07-04
37.0,-120.625,0.0,99.05,30.53,27.62,4.75,2023-07-04
37.0,-120.0,0.0,98.7,22.53,29.56,3.25,2023-07-04
37.5,-124.375,0.04,101.35,95.44,13.27,5.03,2023-07-04
37.5,-123.75,0.04,101.32,94.48,13.0,3.38,2023-07-04
37.5,-123.125,0.03,101.27,92.59,12.96,3.18,2023-07-04
37.5,-122.5,0.01,100.5,87.59,13.89,3.52,2023-07-04
37.5,-121.875,0.0,98.48,65.81,17.72,4.15,2023-07-04
37.5,-121.25,0.0,98.14,38.3,24.85,4.22,2023-07-04
37.5,-120.625,0.0,99.05,26.93,28.29,4.09,2023-07-04
37.5,-120.0,0.0,92.3,25.15,26.76,2.21,2023-07-04
38.0,-124.375,0.01,101.33,96.42,13.04,4.88,2023-07-04
38.0,-123.75,0.0,101.31,95.9,12.65,2.92,2023-07-04
38.0,-123.125,0.01,100.99,92.45,12.58,3.04,2023-07-04
38.0,-122.5,0.0,100.22,77.95,15.28,3.9,2023-07-04
38.0,-121.875,0.0,99.93,68.38,17.69,5.81,2023-07-04
38.0,-121.25,0.0,99.96,46.29,23.17,4.44,2023-07-04
38.0,-120.625,0.0,95.71,31.19,25.72,3.22,2023-07-04
38.0,-120.0,0.0,84.76,28.55,23.11,2.0,2023-07-04
38.5,-124.375,0.0,101.31,96.28,12.99,4.9,2023-07-04
38.5,-123.75,0.0,100.86,93.49,12.95,2.5,2023-07-04
38.5,-123.125,0.0,99.2,76.8,15.02,2.32,2023-07-04
38.5,-122.5,0.0,98.03,53.88,20.07,3.88,2023-07-04
38.5,-121.875,0.0,100.21,54.88,21.12,5.31,2023-07-04
38.5,-121.25,0.0,99.61,46.05,23.3,3.73,2023-07-04
38.5,-120.625,0.0,91.29,33.32,24.14,2.0,2023-07-04
38.5,-120.0,0.0,80.62,36.12,20.24,1.78,2023-07-04
39.0,-124.375,0.0,101.27,96.59,12.75,5.2,2023-07-04
39.0,-123.75,0.0,99.55,77.98,15.0,2.22,2023-07-04
39.0,-123.125,0.0,95.51,40.06,22.84,1.85,2023-07-04
39.0,-122.5,0.0,96.27,28.03,27.06,2.94,2023-07-04
39.0,-121.875,0.0,100.2,39.33,26.31,3.64,2023-07-04
39.0,-121.25,0.0,97.61,33.62,25.73,3.68,2023-07-04
39.0,-120.625,0.0,87.51,27.7,24.6,1.53,2023-07-04
39.0,-120.0,0.0,81.0,37.21,20.95,2.26,2023-07-04
39.5,-124.375,0.0,101.15,95.36,12.63,5.44,2023-07-04
39.5,-123.75,0.0,98.38,63.11,17.31,1.57,2023-07-04
39.5,-123.125,0.0,91.67,34.52,24.05,1.52,2023-07-04
39.5,-122.5,0.0,96.26,19.54,30.27,2.7,2023-07-04
39.5,-121.875,0.0,99.58,27.8,29.22,3.7,2023-07-04
39.5,-121.25,0.0,92.99,29.25,25.88,2.63,2023-07-04
39.5,-120.625,0.0,84.27,30.01,22.95,1.68,2023-07-04
39.5,-120.0,0.0,82.36,35.89,21.86,2.45,2023-07-04
40.0,-124.375,0.0,100.51,85.72,13.43,5.1,2023-07-04
40.0,-123.75,0.0,95.88,46.8,21.03,1.34,2023-07-04
40.0,-123.125,0.0,89.62,33.66,24.38,1.28,2023-07-04
40.0,-122.5,0.0,96.22,18.6,31.61,2.29,2023-07-04
40.0,-121.875,0.0,95.64,20.26,30.03,3.52,2023-07-04
40.0,-121.25,0.0,86.47,27.96,24.75,1.45,2023-07-04
40.0,-120.625,0.0,83.86,34.8,22.25,1.89,2023-07-04
40.0,-120.0,0.0,84.46,35.84,23.04,2.61,2023-07-04
40.5,-124.375,0.0,99.69,82.09,13.93,4.57,2023-07-04
40.5,-123.75,0.0,93.66,38.24,24.05,1.6,2023-07-04
40.5,-123.125,0.0,89.85,31.61,25.48,1.47,2023-07-04
40.5,-122.5,0.0,95.66,27.13,30.1,1.87,2023-07-04
40.5,-121.875,0.0,91.57,27.5,27.3,2.63,2023-07-04
40.5,-121.25,0.0,83.07,32.04,22.2,1.57,2023-07-04
40.5,-120.625,0.0,83.86,36.95,22.3,2.21,2023-07-04
40.5,-120.0,0.0,85.47,35.18,23.71,2.75,2023-07-04
41.0,-124.375,0.0,100.47,85.4,13.54,5.11,2023-07-04
41.0,-123.75,0.0,94.0,40.32,23.13,1.71,2023-07-04
41.0,-123.125,0.0,87.81,34.05,23.92,1.72,2023-07-04
41.0,-122.5,0.0,89.41,35.05,25.24,1.64,2023-07-04
41.0,-121.875,0.0,89.49,37.34,25.72,1.7,2023-07-04
41.0,-121.25,0.0,86.04,37.54,23.84,2.26,2023-07-04
41.0,-120.625,0.0,83.05,38.57,21.53,2.74,2023-07-04
41.0,-120.0,0.0,82.71,35.32,21.72,3.0,2023-07-04
41.5,-124.375,0.0,100.29,79.93,14.18,5.36,2023-07-04
41.5,-123.75,0.0,93.38,40.83,22.93,1.99,2023-07-04
41.5,-123.125,0.0,88.04,37.59,23.11,1.74,2023-07-04
41.5,-122.5,0.0,86.78,38.32,22.67,1.69,2023-07-04
41.5,-121.875,0.0,85.08,43.24,21.57,1.77,2023-07-04
41.5,-121.25,0.0,85.55,43.24,22.26,2.5,2023-07-04
41.5,-120.625,0.0,84.31,38.61,22.08,3.1,2023-07-04
41.5,-120.0,0.0,82.78,37.43,21.29,3.37,2023-07-04
42.0,-124.375,0.0,99.42,71.3,15.57,4.56,2023-07-04
42.0,-123.75,0.0,93.08,41.42,23.62,1.87,2023-07-04
42.0,-123.125,0.0,89.08,42.41,22.05,1.6,2023-07-04
42.0,-122.5,0.0,87.92,40.82,22.17,1.81,2023-07-04
42.0,-121.875,0.0,86.03,45.82,20.85,2.47,2023-07-04
42.0,-121.25,0.0,85.84,38.01,22.05,3.28,2023-07-04
42.0,-120.625,0.0,83.91,38.98,20.99,3.03,2023-07-04
42.0,-120.0,0.0,83.21,38.13,20.85,3.38,2023-07-04
32.5,-124.375,0.09,101.74,90.38,15.68,6.06,2023-07-05
32.5,-123.75,0.18,101.71,91.22,15.55,6.17,2023-07-05
32.5,-123.125,0.3,101.68,91.98,15.44,6.27,2023-07-05
32.5,-122.5,0.36,101.65,92.48,15.38,6.32,2023-07-05
32.5,-121.875,0.33,101.62,92.78,15.38,6.49,2023-07-05
32.5,-121.25,0.23,101.57,92.76,15.44,6.58,2023-07-05
32.5,-120.625,0.15,101.53,92.87,15.48,6.61,2023-07-05
32.5,-120.0,0.1,101.5,93.81,15.28,6.52,2023-07-05
33.0,-124.375,0.02,101.72,89.97,15.45,6.36,2023-07-05
33.0,-123.75,0.06,101.69,90.7,15.35,6.43,2023-07-05
33.0,-123.125,0.06,101.65,91.09,15.32,6.52,2023-07-05
33.0,-122.5,0.03,101.62,91.34,15.3,6.52,2023-07-05
33.0,-121.875,0.07,101.59,91.73,15.25,6.54,2023-07-05
33.0,-121.25,0.05,101.55,91.98,15.27,6.52,2023-07-05
33.0,-120.625,0.02,101.51,92.72,15.19,6.5,2023-07-05
33.0,-120.0,0.01,101.49,94.03,14.94,6.41,2023-07-05
33.5,-124.375,0.02,101.7,89.77,15.27,6.55,2023-07-05
33.5,-123.75,0.03,101.66,90.25,15.19,6.55,2023-07-05
33.5,-123.125,0.03,101.63,90.37,15.21,6.56,2023-07-05
33.5,-122.5,0.01,101.6,90.43,15.18,6.49,2023-07-05
33.5,-121.875,0.0,101.57,91.05,15.01,6.39,2023-07-05
33.5,-121.25,0.0,101.53,91.98,14.91,6.26,2023-07-05
33.5,-120.625,0.0,101.47,93.53,14.63,6.3,2023-07-05
33.5,-120.0,0.0,101.42,93.4,14.6,6.36,2023-07-05
34.0,-124.375,0.03,101.68,89.64,15.06,6.6,2023-07-05
34.0,-123.75,0.04,101.64,89.95,14.96,6.47,2023-07-05
34.0,-123.125,0.04,101.6,90.17,14.9,6.35,2023-07-05
34.0,-122.5,0.01,101.57,89.95,14.83,6.24,2023-07-05
34.0,-121.875,0.0,101.54,90.09,14.73,6.15,2023-07-05
34.0,-121.25,0.0,101.51,92.54,14.35,5.66,2023-07-05
34.0,-120.625,0.01,101.36,94.69,13.91,5.54,2023-07-05
34.0,-120.0,0.02,100.88,87.04,15.25,4.82,2023-07-05
34.5,-124.375,0.09,101.65,88.73,14.94,6.58,2023-07-05
34.5,-123.75,0.07,101.61,88.92,14.83,6.32,2023-07-05
34.5,-123.125,0.05,101.58,89.03,14.71,6.07,2023-07-05
34.5,-122.5,0.01,101.55,88.16,14.68,5.93,2023-07-05
34.5,-121.875,0.02,101.52,88.56,14.61,5.68,2023-07-05
34.5,-121.25,0.0,101.48,92.84,14.0,4.94,2023-07-05
34.5,-120.625,0.0,100.62,89.33,14.14,4.21,2023-07-05
34.5,-120.0,0.01,97.75,61.84,17.79,2.79,2023-07-05
35.0,-124.375,0.09,101.62,88.61,14.86,6.46,2023-07-05
35.0,-123.75,0.07,101.58,88.37,14.79,6.13,2023-07-05
35.0,-123.125,0.04,101.55,88.41,14.66,5.7,2023-07-05
35.0,-122.5,0.01,101.53,87.94,14.61,5.45,2023-07-05
35.0,-121.875,0.01,101.47,90.49,14.27,4.96,2023-07-05
35.0,-121.25,0.0,101.36,94.23,13.65,3.95,2023-07-05
35.0,-120.625,0.0,99.18,76.59,15.53,2.78,2023-07-05
35.0,-120.0,0.0,94.23,37.02,22.05,2.42,2023-07-05
35.5,-124.375,0.04,101.58,89.1,14.73,6.14,2023-07-05
35.5,-123.75,0.03,101.55,88.86,14.74,5.69,2023-07-05
35.5,-123.125,0.02,101.52,88.39,14.68,5.16,2023-07-05
35.5,-122.5,0.01,101.5,88.2,14.53,4.88,2023-07-05
35.5,-121.875,0.0,101.41,91.12,13.87,4.33,2023-07-05
35.5,-121.25,0.0,100.43,88.06,13.22,2.93,2023-07-05
35.5,-120.625,0.0,97.54,66.2,16.9,3.85,2023-07-05
35.5,-120.0,0.0,96.71,39.15,23.55,4.59,2023-07-05
36.0,-124.375,0.03,101.55,89.5,14.64,5.7,2023-07-05
36.0,-123.75,0.02,101.53,89.12,14.61,5.15,2023-07-05
36.0,-123.125,0.02,101.5,88.34,14.54,4.54,2023-07-05
36.0,-122.5,0.0,101.49,88.45,14.21,4.01,2023-07-05
36.0,-121.875,0.0,100.33,87.14,13.64,3.49,2023-07-05
36.0,-121.25,0.0,96.93,54.41,18.24,2.87,2023-07-05
36.0,-120.625,0.0,96.41,32.13,24.24,3.57,2023-07-05
36.0,-120.0,0.0,98.51,26.64,27.91,3.95,2023-07-05
36.5,-124.375,0.04,101.52,90.22,14.49,5.21,2023-07-05
36.5,-123.75,0.03,101.5,89.99,14.35,4.62,2023-07-05
36.5,-123.125,0.02,101.48,89.26,14.2,4.0,2023-07-05
36.5,-122.5,0.01,101.47,89.27,13.79,3.43,2023-07-05
36.5,-121.875,0.0,100.02,83.61,13.95,2.7,2023-07-05
36.5,-121.25,0.0,95.79,42.17,21.45,3.19,2023-07-05
36.5,-120.625,0.0,96.25,21.46,27.74,2.38,2023-07-05
36.5,-120.0,0.0,99.41,20.39,29.62,3.12,2023-07-05
37.0,-124.375,0.04,101.49,92.65,14.1,4.65,2023-07-05
37.0,-123.75,0.03,101.47,92.42,13.84,4.16,2023-07-05
37.0,-123.125,0.02,101.46,91.86,13.7,3.79,2023-07-05
37.0,-122.5,0.01,100.88,89.32,13.54,3.35,2023-07-05
37.0,-121.875,0.0,98.91,72.73,15.24,2.44,2023-07-05
37.0,-121.25,0.0,97.4,43.22,21.89,4.27,2023-07-05
37.0,-120.625,0.0,99.15,30.0,26.6,4.77,2023-07-05
37.0,-120.0,0.0,98.8,23.19,28.35,3.75,2023-07-05
37.5,-124.375,0.04,101.46,95.82,13.43,4.15,2023-07-05
37.5,-123.75,0.02,101.44,95.15,13.19,3.79,2023-07-05
37.5,-123.125,0.02,101.39,93.48,13.14,3.74,2023-07-05
37.5,-122.5,0.0,100.61,86.14,14.05,3.76,2023-07-05
37.5,-121.875,0.0,98.59,68.41,16.62,4.12,2023-07-05
37.5,-121.25,0.0,98.24,38.66,23.72,4.15,2023-07-05
37.5,-120.625,0.0,99.16,28.31,27.2,3.85,2023-07-05
37.5,-120.0,0.0,92.37,27.65,26.23,2.13,2023-07-05
38.0,-124.375,0.03,101.43,97.14,13.02,3.59,2023-07-05
38.0,-123.75,0.01,101.42,96.13,12.72,3.34,2023-07-05
38.0,-123.125,0.01,101.1,93.13,12.59,3.36,2023-07-05
38.0,-122.5,0.0,100.33,79.26,15.03,3.99,2023-07-05
38.0,-121.875,0.0,100.04,69.66,17.28,5.67,2023-07-05
38.0,-121.25,0.0,100.07,48.75,22.15,4.28,2023-07-05
38.0,-120.625,0.0,95.81,35.12,24.66,2.81,2023-07-05
38.0,-120.0,0.0,84.83,34.44,22.28,2.24,2023-07-05
38.5,-124.375,0.02,101.41,97.09,12.78,2.91,2023-07-05
38.5,-123.75,0.0,100.97,93.5,12.81,2.69,2023-07-05
38.5,-123.125,0.0,99.31,79.47,14.22,2.54,2023-07-05
38.5,-122.5,0.0,98.14,57.55,18.96,4.15,2023-07-05
38.5,-121.875,0.0,100.32,56.6,20.18,5.43,2023-07-05
38.5,-121.25,0.0,99.72,47.8,22.42,3.76,2023-07-05
38.5,-120.625,0.0,91.37,38.23,23.15,2.03,2023-07-05
38.5,-120.0,0.0,80.67,42.59,20.14,2.4,2023-07-05
39.0,-124.375,0.01,101.37,96.79,12.43,2.47,2023-07-05
39.0,-123.75,0.0,99.66,80.5,14.27,2.04,2023-07-05
39.0,-123.125,0.0,95.6,43.02,21.7,2.01,2023-07-05
39.0,-122.5,0.0,96.34,30.58,26.29,3.02,2023-07-05
39.0,-121.875,0.0,100.32,42.11,25.21,4.17,2023-07-05
39.0,-121.25,0.0,97.72,36.81,24.87,3.55,2023-07-05
39.0,-120.625,0.0,87.57,33.24,23.52,1.99,2023-07-05
39.0,-120.0,0.0,81.03,42.04,21.12,2.42,2023-07-05
39.5,-124.375,0.01,101.25,96.11,12.16,2.38,2023-07-05
39.5,-123.75,0.0,98.49,66.28,16.61,1.61,2023-07-05
39.5,-123.125,0.0,91.73,35.87,23.93,1.69,2023-07-05
39.5,-122.5,0.0,96.34,22.63,29.45,2.19,2023-07-05
39.5,-121.875,0.0,99.71,31.0,28.13,4.28,2023-07-05
39.5,-121.25,0.0,93.07,34.36,24.76,2.66,2023-07-05
39.5,-120.625,0.0,84.32,35.38,22.17,2.02,2023-07-05
39.5,-120.0,0.0,82.38,37.75,22.25,2.07,2023-07-05
40.0,-124.375,0.02,100.64,87.51,12.78,1.85,2023-07-05
40.0,-123.75,0.01,95.97,48.59,20.26,1.35,2023-07-05
40.0,-123.125,0.0,89.67,35.79,24.38,1.41,2023-07-05
40.0,-122.5,0.0,96.33,19.48,30.94,2.39,2023-07-05
40.0,-121.875,0.0,95.74,23.11,29.34,3.75,2023-07-05
40.0,-121.25,0.01,86.54,33.52,23.67,1.85,2023-07-05
40.0,-120.625,0.0,83.89,37.18,22.42,1.9,2023-07-05
40.0,-120.0,0.0,84.48,31.93,24.2,1.94,2023-07-05
40.5,-124.375,0.07,99.78,81.55,13.55,2.03,2023-07-05
40.5,-123.75,0.02,93.73,36.96,23.88,1.45,2023-07-05
40.5,-123.125,0.0,89.89,34.06,25.29,1.41,2023-07-05
40.5,-122.5,0.0,95.72,23.01,31.02,1.64,2023-07-05
40.5,-121.875,0.0,91.65,28.15,26.79,2.91,2023-07-05
